First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time
Taylor,Hernandez,thh29195,54.0,80,2019-08-29 08:56:02-07:00,52,80,2019-09-05 08:56:02-07:00,53,80,2019-09-12 08:56:02-07:00,67,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,77,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,52,60,2019-10-24 08:56:02-07:00,46,60,2019-10-31 08:56:02-07:00,92,100,2019-10-08 12:30:07-07:00,83,100,2019-11-08 12:30:07-07:00,98,100,2019-12-08 12:30:07-07:00
Thomas,Terry,txt65366,72.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,51,80,2019-09-12 08:56:02-07:00,96,100,2019-09-19 08:56:02-07:00,51,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,31,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,41,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,83,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,99,100,2019-12-08 12:30:07-07:00
Tiffany,Ortega,tmo55387,64.0,80,2019-08-29 08:56:02-07:00,56,80,2019-09-05 08:56:02-07:00,56,80,2019-09-12 08:56:02-07:00,63,100,2019-09-19 08:56:02-07:00,58,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,82,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00
Timothy,Parker,txp55047,50.0,80,2019-08-29 08:56:02-07:00,76,80,2019-09-05 08:56:02-07:00,65,80,2019-09-12 08:56:02-07:00,72,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,65,90,2019-10-03 08:56:02-07:00,42,50,2019-10-10 08:56:02-07:00,50,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,73,100,2019-10-08 12:30:07-07:00,93,100,2019-11-08 12:30:07-07:00,66,100,2019-12-08 12:30:07-07:00
Timothy,Edwards,tce09928,49.0,80,2019-08-29 08:56:02-07:00,72,80,2019-09-05 08:56:02-07:00,60,80,2019-09-12 08:56:02-07:00,87,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,84,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,60,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,71,100,2019-12-08 12:30:07-07:00
Timothy,Ramirez,txr84689,72.0,80,2019-08-29 08:56:02-07:00,73,80,2019-09-05 08:56:02-07:00,65,80,2019-09-12 08:56:02-07:00,73,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,54,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,84,100,2019-10-08 12:30:07-07:00,69,100,2019-11-08 12:30:07-07:00,87,100,2019-12-08 12:30:07-07:00
Tommy,Foster,txf41578,49.0,80,2019-08-29 08:56:02-07:00,63,80,2019-09-05 08:56:02-07:00,51,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,64,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,56,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,38,60,2019-10-31 08:56:02-07:00,78,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00
Traci,Joyce,txj12345,,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,58,80,2019-09-12 08:56:02-07:00,91,100,2019-09-19 08:56:02-07:00,66,70,2019-09-26 08:56:02-07:00,78,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,59,60,2019-10-24 08:56:02-07:00,53,60,2019-10-31 08:56:02-07:00,100,100,2019-10-08 12:30:07-07:00,84,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00
Travis,Washington,txw75701,64.0,80,2019-08-29 08:56:02-07:00,67,80,2019-09-05 08:56:02-07:00,56,80,2019-09-12 08:56:02-07:00,92,100,2019-09-19 08:56:02-07:00,50,70,2019-09-26 08:56:02-07:00,85,90,2019-10-03 08:56:02-07:00,46,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,52,60,2019-10-31 08:56:02-07:00,94,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,68,100,2019-12-08 12:30:07-07:00
Troy,Raymond,tbr17292,50.0,80,2019-08-29 08:56:02-07:00,59,80,2019-09-05 08:56:02-07:00,79,80,2019-09-12 08:56:02-07:00,98,100,2019-09-19 08:56:02-07:00,65,70,2019-09-26 08:56:02-07:00,68,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,66,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,49,60,2019-10-31 08:56:02-07:00,91,100,2019-10-08 12:30:07-07:00,67,100,2019-11-08 12:30:07-07:00,100,100,2019-12-08 12:30:07-07:00
Victoria,Boyd,vkb66346,58.0,80,2019-08-29 08:56:02-07:00,61,80,2019-09-05 08:56:02-07:00,75,80,2019-09-12 08:56:02-07:00,99,100,2019-09-19 08:56:02-07:00,52,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,51,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,93,100,2019-11-08 12:30:07-07:00,69,100,2019-12-08 12:30:07-07:00
William,Daniel,wad63934,48.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,72,80,2019-09-12 08:56:02-07:00,76,100,2019-09-19 08:56:02-07:00,65,70,2019-09-26 08:56:02-07:00,60,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,36,60,2019-10-31 08:56:02-07:00,84,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00
Woody,Barrera,wxb12345,55.0,80,2019-08-29 08:56:02-07:00,62,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,36,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,46,60,2019-10-31 08:56:02-07:00,86,100,2019-10-08 12:30:07-07:00,62,100,2019-11-08 12:30:07-07:00,90,100,2019-12-08 12:30:07-07:00
